Make,Model,Car_Age,Fuel_Type_RegularUnleaded,Fuel_Type_Premium,Fuel_Type_FlexFuel,Fuel_Type_Diesel,Fuel_Type_NaturalGas,Fuel_Type_Electric,Engine_HP,Engine_Cylinders,Transmission_Automatic,Transmission_Manual,Transmission_AutomatedManual,Transmission_DirectDrive,Transmission_Unknown,Drive_RearWheel,Drive_FrontWheel,Drive_AllWheel,Drive_FourWheel,Number_of_Doors,Market_Category_FactoryTuner,Market_Category_Luxury,Market_Category_Performance,Market_Category_High-Performance,Market_Category_Exotic,Market_Category_FlexFuel,Market_Category_Hybrid,Market_Category_Crossover,Market_Category_Hatchback,Market_Category_Diesel,Market_Category_N/A,VehicleStyle_Coupe,VehicleStyle_Convertible,VehicleStyle_Sedan,VehicleStyle_Wagon,VehicleStyle_4drHatchback,VehicleStyle_2drHatchback,VehicleStyle_4drSUV,VehicleStyle_PassengerMinivan,VehicleStyle_CargoMinivan,VehicleStyle_CrewCabPickup,VehicleStyle_RegularCabPickup,VehicleStyle_ExtendedCabPickup,VehicleStyle_2drSUV,VehicleStyle_CargoVan,VehicleStyle_ConvertibleSUV,VehicleStyle_PassengerVan,average_MPG,Popularity,MSRP,MSRP_UnLogged
Kia,Soul,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.1152219873150106,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09749303621169916,0.30380194518125553,4.3118,20500
Kia,Soul,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.1152219873150106,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09749303621169916,0.30380194518125553,4.2648,18400
Kia,Soul,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.07928118393234673,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09749303621169916,0.30380194518125553,4.1732,14900
Kia,Soul,0.07407407407407407,1.0,0.0,0.0,0.0,0.0,0.0,0.07928118393234673,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09749303621169916,0.30380194518125553,4.1816,15190
Kia,Soul,0.07407407407407407,1.0,0.0,0.0,0.0,0.0,0.0,0.07928118393234673,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09749303621169916,0.30380194518125553,4.2353,17190
Kia,Soul,0.07407407407407407,1.0,0.0,0.0,0.0,0.0,0.0,0.1152219873150106,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09749303621169916,0.30380194518125553,4.3179,20790
Kia,Soul,0.07407407407407407,1.0,0.0,0.0,0.0,0.0,0.0,0.1152219873150106,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09749303621169916,0.30380194518125553,4.2716,18690
Kia,Soul,0.037037037037037035,1.0,0.0,0.0,0.0,0.0,0.0,0.07928118393234673,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09749303621169916,0.30380194518125553,4.2405,17400
Kia,Soul,0.037037037037037035,1.0,0.0,0.0,0.0,0.0,0.0,0.07928118393234673,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09749303621169916,0.30380194518125553,4.2014,15900
Kia,Soul,0.037037037037037035,1.0,0.0,0.0,0.0,0.0,0.0,0.1152219873150106,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10027855153203341,0.30380194518125553,4.3284,21300
Kia,Soul,0.037037037037037035,1.0,0.0,0.0,0.0,0.0,0.0,0.1152219873150106,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10027855153203341,0.30380194518125553,4.2878,19400
Chevrolet,Spark EV,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.0,0.08985200845665964,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6072423398328691,0.24456233421750662,4.4263,26685
Chevrolet,Spark EV,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.0,0.08985200845665964,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6072423398328691,0.24456233421750662,4.4315,27010
Chevrolet,Spark EV,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,1.0,0.08985200845665964,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6072423398328691,0.24456233421750662,4.4009,25170
Chevrolet,Spark EV,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,1.0,0.08985200845665964,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6072423398328691,0.24456233421750662,4.4076,25560
Chevrolet,Spark EV,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,1.0,0.08985200845665964,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6072423398328691,0.24456233421750662,4.4067,25510
Chevrolet,Spark EV,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,1.0,0.08985200845665964,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6072423398328691,0.24456233421750662,4.4,25120
Chevrolet,Spark,0.07407407407407407,1.0,0.0,0.0,0.0,0.0,0.0,0.030655391120507407,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14206128133704735,0.24456233421750662,4.1474,14040
Chevrolet,Spark,0.07407407407407407,1.0,0.0,0.0,0.0,0.0,0.0,0.030655391120507407,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1392757660167131,0.24456233421750662,4.1788,15095
Chevrolet,Spark,0.07407407407407407,1.0,0.0,0.0,0.0,0.0,0.0,0.030655391120507407,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14206128133704735,0.24456233421750662,4.1886,15440
Chevrolet,Spark,0.07407407407407407,1.0,0.0,0.0,0.0,0.0,0.0,0.030655391120507407,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14206128133704735,0.24456233421750662,4.0888,12270
Chevrolet,Spark,0.07407407407407407,1.0,0.0,0.0,0.0,0.0,0.0,0.030655391120507407,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1392757660167131,0.24456233421750662,4.1329,13580
Chevrolet,Spark,0.07407407407407407,1.0,0.0,0.0,0.0,0.0,0.0,0.030655391120507407,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1392757660167131,0.24456233421750662,4.2184,16535
Chevrolet,Spark,0.037037037037037035,1.0,0.0,0.0,0.0,0.0,0.0,0.04545454545454546,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14484679665738162,0.24456233421750662,4.1669,14685
Chevrolet,Spark,0.037037037037037035,1.0,0.0,0.0,0.0,0.0,0.0,0.04545454545454546,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14763231197771587,0.24456233421750662,4.2377,17285
Chevrolet,Spark,0.037037037037037035,1.0,0.0,0.0,0.0,0.0,0.0,0.04545454545454546,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14763231197771587,0.24456233421750662,4.1982,15785
Chevrolet,Spark,0.037037037037037035,1.0,0.0,0.0,0.0,0.0,0.0,0.04545454545454546,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14763231197771587,0.24456233421750662,4.1386,13760
Chevrolet,Spark,0.037037037037037035,1.0,0.0,0.0,0.0,0.0,0.0,0.04545454545454546,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14484679665738162,0.24456233421750662,4.1024,12660
Chevrolet,Spark,0.037037037037037035,1.0,0.0,0.0,0.0,0.0,0.0,0.04545454545454546,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14484679665738162,0.24456233421750662,4.2091,16185
Chevrolet,Spark,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04545454545454546,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13370473537604458,0.24456233421750662,4.2129,16325
Chevrolet,Spark,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04545454545454546,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13370473537604458,0.24456233421750662,4.1139,13000
Chevrolet,Spark,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04545454545454546,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13649025069637882,0.24456233421750662,4.1492,14100
Chevrolet,Spark,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04545454545454546,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13649025069637882,0.24456233421750662,4.2021,15925
Chevrolet,Spark,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04545454545454546,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13370473537604458,0.24456233421750662,4.171,14825
Chevrolet,Spark,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04545454545454546,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13649025069637882,0.24456233421750662,4.2412,17425
Kia,Spectra,0.3703703703703703,1.0,0.0,0.0,0.0,0.0,0.0,0.08773784355179706,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09470752089136489,0.30380194518125553,4.1104,12895
Kia,Spectra,0.3703703703703703,1.0,0.0,0.0,0.0,0.0,0.0,0.08773784355179706,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09470752089136489,0.30380194518125553,4.204,15995
Kia,Spectra,0.3703703703703703,1.0,0.0,0.0,0.0,0.0,0.0,0.08773784355179706,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10027855153203341,0.30380194518125553,4.2013,15895
Kia,Spectra,0.3703703703703703,1.0,0.0,0.0,0.0,0.0,0.0,0.08773784355179706,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09470752089136489,0.30380194518125553,4.204,15995
Kia,Spectra,0.3703703703703703,1.0,0.0,0.0,0.0,0.0,0.0,0.08773784355179706,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09470752089136489,0.30380194518125553,4.173,14895
Kia,Spectra,0.3703703703703703,1.0,0.0,0.0,0.0,0.0,0.0,0.08773784355179706,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10027855153203341,0.30380194518125553,4.2303,16995
Kia,Spectra,0.3703703703703703,1.0,0.0,0.0,0.0,0.0,0.0,0.08773784355179706,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10027855153203341,0.30380194518125553,4.2303,16995
Kia,Spectra,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.08773784355179706,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10306406685236769,0.30380194518125553,4.2013,15895
Kia,Spectra,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.08773784355179706,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10306406685236769,0.30380194518125553,4.2303,16995
Kia,Spectra,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.08773784355179706,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09470752089136489,0.30380194518125553,4.204,15995
Kia,Spectra,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.08773784355179706,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09470752089136489,0.30380194518125553,4.173,14895
Kia,Spectra,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.08773784355179706,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09470752089136489,0.30380194518125553,4.204,15995
Kia,Spectra,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.08773784355179706,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10306406685236769,0.30380194518125553,4.2303,16995
Kia,Spectra,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.08773784355179706,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10306406685236769,0.30380194518125553,4.1429,13895
Kia,Spectra,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.08773784355179706,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09470752089136489,0.30380194518125553,4.1104,12895
Kia,Spectra,0.29629629629629634,1.0,0.0,0.0,0.0,0.0,0.0,0.08773784355179706,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09470752089136489,0.30380194518125553,4.1319,13550
Kia,Spectra,0.29629629629629634,1.0,0.0,0.0,0.0,0.0,0.0,0.08773784355179706,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09470752089136489,0.30380194518125553,4.1917,15550
Kia,Spectra,0.29629629629629634,1.0,0.0,0.0,0.0,0.0,0.0,0.08773784355179706,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10306406685236769,0.30380194518125553,4.2418,17450
Kia,Spectra,0.29629629629629634,1.0,0.0,0.0,0.0,0.0,0.0,0.08773784355179706,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09470752089136489,0.30380194518125553,4.2226,16695
Kia,Spectra,0.29629629629629634,1.0,0.0,0.0,0.0,0.0,0.0,0.08773784355179706,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10306406685236769,0.30380194518125553,4.2188,16550
Kia,Spectra,0.29629629629629634,1.0,0.0,0.0,0.0,0.0,0.0,0.08773784355179706,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09470752089136489,0.30380194518125553,4.2162,16450
Kia,Spectra,0.29629629629629634,1.0,0.0,0.0,0.0,0.0,0.0,0.08773784355179706,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10306406685236769,0.30380194518125553,4.2479,17695
Kia,Spectra,0.29629629629629634,1.0,0.0,0.0,0.0,0.0,0.0,0.08773784355179706,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10306406685236769,0.30380194518125553,4.1629,14550
