Make,Model,Car_Age,Fuel_Type_RegularUnleaded,Fuel_Type_Premium,Fuel_Type_FlexFuel,Fuel_Type_Diesel,Fuel_Type_NaturalGas,Fuel_Type_Electric,Engine_HP,Engine_Cylinders,Transmission_Automatic,Transmission_Manual,Transmission_AutomatedManual,Transmission_DirectDrive,Transmission_Unknown,Drive_RearWheel,Drive_FrontWheel,Drive_AllWheel,Drive_FourWheel,Number_of_Doors,Market_Category_FactoryTuner,Market_Category_Luxury,Market_Category_Performance,Market_Category_High-Performance,Market_Category_Exotic,Market_Category_FlexFuel,Market_Category_Hybrid,Market_Category_Crossover,Market_Category_Hatchback,Market_Category_Diesel,Market_Category_N/A,VehicleStyle_Coupe,VehicleStyle_Convertible,VehicleStyle_Sedan,VehicleStyle_Wagon,VehicleStyle_4drHatchback,VehicleStyle_2drHatchback,VehicleStyle_4drSUV,VehicleStyle_PassengerMinivan,VehicleStyle_CargoMinivan,VehicleStyle_CrewCabPickup,VehicleStyle_RegularCabPickup,VehicleStyle_ExtendedCabPickup,VehicleStyle_2drSUV,VehicleStyle_CargoVan,VehicleStyle_ConvertibleSUV,VehicleStyle_PassengerVan,average_MPG,Popularity,MSRP_LogBase,MSRP_UnLogged
Honda,Ridgeline,7,1,0,0,0,0,0,280,6,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.5,2202,4.5287,33780
Honda,Ridgeline,7,1,0,0,0,0,0,280,6,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.5,2202,4.4695,29475
Honda,Ridgeline,7,1,0,0,0,0,0,280,6,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21.5,2202,4.5512,35580
Honda,Ridgeline,7,1,0,0,0,0,0,280,6,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21.5,2202,4.4952,31275
Honda,Ridgeline,7,1,0,0,0,0,0,280,6,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21.5,2202,4.6167,41370
Honda,Ridgeline,7,1,0,0,0,0,0,280,6,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21.5,2202,4.5418,34815
Kia,Rio,9,1,0,0,0,0,0,138,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1720,4.1816,15190
Kia,Rio,9,1,0,0,0,0,0,138,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,1720,4.2622,18290
Kia,Rio,9,1,0,0,0,0,0,138,4,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,1720,4.1458,13990
Kia,Rio,9,1,0,0,0,0,0,138,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1720,4.2574,18090
Kia,Rio,9,1,0,0,0,0,0,138,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,1720,4.2353,17190
Kia,Rio,9,1,0,0,0,0,0,138,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1720,4.2302,16990
Kia,Rio,9,1,0,0,0,0,0,138,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,1720,4.1844,15290
Kia,Rio,9,1,0,0,0,0,0,138,4,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1720,4.1458,13990
Kia,Rio,8,1,0,0,0,0,0,138,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1720,4.3171,20755
Kia,Rio,8,1,0,0,0,0,0,138,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1720,4.1874,15395
Kia,Rio,8,1,0,0,0,0,0,138,4,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,1720,4.1512,14165
Kia,Rio,8,1,0,0,0,0,0,138,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1720,4.2493,17755
Kia,Rio,8,1,0,0,0,0,0,138,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,1720,4.2530,17905
Kia,Rio,8,1,0,0,0,0,0,138,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,1720,4.1902,15495
Kia,Rio,8,1,0,0,0,0,0,138,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,1720,4.3203,20905
Kia,Rio,7,1,0,0,0,0,0,138,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5,1720,4.2493,17755
Kia,Rio,7,1,0,0,0,0,0,138,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31.5,1720,4.1902,15495
Kia,Rio,7,1,0,0,0,0,0,138,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31.5,1720,4.2530,17905
Kia,Rio,7,1,0,0,0,0,0,138,4,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5,1720,4.1512,14165
Kia,Rio,7,1,0,0,0,0,0,138,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31.5,1720,4.3203,20905
Kia,Rio,7,1,0,0,0,0,0,138,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5,1720,4.1874,15395
Buick,Riviera,27,1,0,0,0,0,0,205,6,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,155,3.3010,2000
Buick,Riviera,27,1,0,0,0,0,0,240,6,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,155,3.3010,2000
Buick,Riviera,26,1,0,0,0,0,0,240,6,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,155,3.3334,2155
Buick,Riviera,25,1,0,0,0,0,0,240,6,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,155,3.3764,2379
Acura,RL,14,0,1,0,0,0,0,300,6,1,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,204,4.7344,54250
Acura,RL,14,0,1,0,0,0,0,300,6,1,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,204,4.7029,50450
Acura,RL,14,0,1,0,0,0,0,300,6,1,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,204,4.7029,50450
Acura,RL,14,0,1,0,0,0,0,300,6,1,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,204,4.6705,46830
Acura,RL,13,0,1,0,0,0,0,300,6,1,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,204,4.7105,51350
Acura,RL,13,0,1,0,0,0,0,300,6,1,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,204,4.7105,51350
Acura,RL,13,0,1,0,0,0,0,300,6,1,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,204,4.7415,55150
Acura,RL,13,0,1,0,0,0,0,300,6,1,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,204,4.6739,47200
Acura,RL,12,0,1,0,0,0,0,300,6,1,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,204,4.6830,48200
Acura,RL,12,0,1,0,0,0,0,300,6,1,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,204,4.7189,52350
Acura,RL,12,0,1,0,0,0,0,300,6,1,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,204,4.7493,56150
Acura,RL,12,0,1,0,0,0,0,300,6,1,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,204,4.7189,52350
Acura,RLX,9,0,0,0,0,0,0,310,6,1,0,0,0,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,204,4.7071,50950
Acura,RLX,9,0,0,0,0,0,0,310,6,1,0,0,0,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,204,4.7814,60450
Acura,RLX,9,0,0,0,0,0,0,310,6,1,0,0,0,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,204,4.6853,48450
Acura,RLX,9,0,0,0,0,0,0,310,6,1,0,0,0,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,204,4.7360,54450
Acura,RLX,9,0,0,0,0,0,0,310,6,1,0,0,0,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,204,4.7555,56950
Acura,RLX,8,0,0,0,0,0,0,310,6,1,0,0,0,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,204,4.7360,54450
Acura,RLX,8,0,0,0,0,0,0,377,6,0,0,1,0,0,0,0,1,0,4,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,204,4.7778,59950
Acura,RLX,8,0,0,0,0,0,0,310,6,1,0,0,0,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,204,4.7814,60450
Acura,RLX,8,0,0,0,0,0,0,377,6,0,0,1,0,0,0,0,1,0,4,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,204,4.8192,65950
Acura,RLX,8,0,0,0,0,0,0,310,6,1,0,0,0,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,204,4.7071,50950
Acura,RLX,7,0,0,0,0,0,0,310,6,1,0,0,0,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,204,4.7360,54450
Acura,RLX,7,0,0,0,0,0,0,310,6,1,0,0,0,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,204,4.7814,60450
Buick,Roadmaster,30,1,0,0,0,0,0,260,8,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,155,3.3010,2000
Buick,Roadmaster,30,1,0,0,0,0,0,260,8,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,155,3.3010,2000
Buick,Roadmaster,30,1,0,0,0,0,0,260,8,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,155,3.3010,2000
Buick,Roadmaster,29,1,0,0,0,0,0,260,8,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,155,3.3010,2000
Buick,Roadmaster,29,1,0,0,0,0,0,260,8,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,155,3.3010,2000
Buick,Roadmaster,29,1,0,0,0,0,0,260,8,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,155,3.3010,2000
Buick,Roadmaster,28,1,0,0,0,0,0,260,8,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,155,3.3404,2190
Buick,Roadmaster,28,1,0,0,0,0,0,260,8,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,155,3.3010,2000
Buick,Roadmaster,28,1,0,0,0,0,0,260,8,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.5,155,3.3448,2212
Nissan,Rogue Select,10,1,0,0,0,0,0,170,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.5,2009,4.3043,20150
Nissan,Rogue Select,10,1,0,0,0,0,0,170,4,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.5,2009,4.3324,21500
Nissan,Rogue Select,9,1,0,0,0,0,0,170,4,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.5,2009,4.3324,21500
Nissan,Rogue Select,9,1,0,0,0,0,0,170,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.5,2009,4.3043,20150
Nissan,Rogue,9,1,0,0,0,0,0,170,4,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.5,2009,4.3827,24140
Nissan,Rogue,9,1,0,0,0,0,0,170,4,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.5,2009,4.4717,29630
Nissan,Rogue,9,1,0,0,0,0,0,170,4,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.5,2009,4.3872,24390
Nissan,Rogue,9,1,0,0,0,0,0,170,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.5,2009,4.4515,28280
Nissan,Rogue,9,1,0,0,0,0,0,170,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.5,2009,4.3890,24490
Nissan,Rogue,9,1,0,0,0,0,0,170,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.5,2009,4.3577,22790
Nissan,Rogue,9,1,0,0,0,0,0,170,4,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.5,2009,4.4123,25840
Nissan,Rogue,9,1,0,0,0,0,0,170,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.5,2009,4.3625,23040
Nissan,Rogue,8,1,0,0,0,0,0,170,4,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.5,2009,4.4783,30080
Nissan,Rogue,8,1,0,0,0,0,0,170,4,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.5,2009,4.3923,24680
Nissan,Rogue,8,1,0,0,0,0,0,170,4,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.5,2009,4.4171,26130
Nissan,Rogue,8,1,0,0,0,0,0,170,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.5,2009,4.4583,28730
Nissan,Rogue,8,1,0,0,0,0,0,170,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.5,2009,4.3941,24780
Nissan,Rogue,8,1,0,0,0,0,0,170,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.5,2009,4.3679,23330
Nissan,Rogue,7,1,0,0,0,0,0,170,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.5,2009,4.3769,23820
Nissan,Rogue,7,1,0,0,0,0,0,170,4,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.5,2009,4.4247,26590
Nissan,Rogue,7,1,0,0,0,0,0,170,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.5,2009,4.4021,25240
Nissan,Rogue,7,1,0,0,0,0,0,170,4,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.5,2009,4.4009,25170
Nissan,Rogue,7,1,0,0,0,0,0,170,4,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.5,2009,4.4957,31310
Nissan,Rogue,7,1,0,0,0,0,0,170,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.5,2009,4.4765,29960
Kia,Rondo,17,1,0,0,0,0,0,162,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22.5,1720,4.2832,19195
Kia,Rondo,17,1,0,0,0,0,0,182,6,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.5,1720,4.3052,20195
Kia,Rondo,17,1,0,0,0,0,0,162,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22.5,1720,4.2147,16395
Kia,Rondo,17,1,0,0,0,0,0,182,6,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.5,1720,4.2763,18895
Kia,Rondo,17,1,0,0,0,0,0,162,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22.5,1720,4.2527,17895
Kia,Rondo,16,1,0,0,0,0,0,162,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22.5,1720,4.2147,16395
Kia,Rondo,16,1,0,0,0,0,0,182,6,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,1720,4.2763,18895
Kia,Rondo,16,1,0,0,0,0,0,162,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22.5,1720,4.2832,19195
Kia,Rondo,16,1,0,0,0,0,0,182,6,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,1720,4.3052,20195
Kia,Rondo,16,1,0,0,0,0,0,162,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22.5,1720,4.2527,17895
Kia,Rondo,15,1,0,0,0,0,0,192,6,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,1720,4.2899,19495
Kia,Rondo,15,1,0,0,0,0,0,175,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23.5,1720,4.3283,21295
Kia,Rondo,15,1,0,0,0,0,0,192,6,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,1720,4.3482,22295
Kia,Rondo,15,1,0,0,0,0,0,175,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23.5,1720,4.2671,18495
Kia,Rondo,15,1,0,0,0,0,0,175,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23.5,1720,4.2429,17495
Volkswagen,Routan,14,1,0,0,0,0,0,197,6,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.5,873,4.5263,33600
Volkswagen,Routan,14,1,0,0,0,0,0,251,6,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,873,4.6284,42500
Volkswagen,Routan,14,1,0,0,0,0,0,251,6,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,873,4.5866,38600
Volkswagen,Routan,14,1,0,0,0,0,0,197,6,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.5,873,4.4133,25900
Volkswagen,Routan,14,1,0,0,0,0,0,197,6,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.5,873,4.4857,30600
Volkswagen,Routan,14,1,0,0,0,0,0,197,6,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.5,873,4.5132,32600
Volkswagen,Routan,14,1,0,0,0,0,0,251,6,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,873,4.5866,38600
Volkswagen,Routan,14,1,0,0,0,0,0,251,6,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,873,4.5635,36600
Volkswagen,Routan,14,1,0,0,0,0,0,251,6,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,873,4.6284,42500
Volkswagen,Routan,14,1,0,0,0,0,0,251,6,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,873,4.5635,36600
Volkswagen,Routan,13,1,0,0,0,0,0,283,6,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,873,4.6359,43240
Volkswagen,Routan,13,1,0,0,0,0,0,283,6,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,873,4.5410,34750
Volkswagen,Routan,13,1,0,0,0,0,0,283,6,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,873,4.5728,37390
